,종목코드,현재가,거래량,거래대금,일자,시가,고가,저가,수정주가구분,수정비율,대업종구분,소업종구분,종목정보,수정주가이벤트,전일종가
0,550045,1730,2743,5,20211223,1735,1735,1730,,,,,,,
1,,1780,721,1,20211222,1780,1780,1770,,,,,,,
2,,1810,71,0,20211221,1825,1825,1810,,,,,,,
3,,1845,1749,3,20211220,1820,1845,1810,,,,,,,
4,,1760,4266,7,20211217,1750,1760,1750,,,,,,,
5,,1710,9350,16,20211216,1720,1720,1710,,,,,,,
6,,1780,938,2,20211215,1780,1785,1780,,,,,,,
7,,1750,5340,9,20211214,1750,1750,1745,,,,,,,
8,,1705,8865,15,20211213,1715,1715,1700,,,,,,,
9,,1750,568,1,20211210,1745,1750,1740,,,,,,,
10,,1720,8034,14,20211209,1720,1725,1715,,,,,,,
11,,1725,9127,16,20211208,1735,1735,1720,,,,,,,
12,,1790,2963,5,20211207,1815,1815,1790,,,,,,,
13,,1840,256,0,20211206,1850,1850,1840,,,,,,,
14,,1820,10150,19,20211203,1825,1845,1820,,,,,,,
15,,1845,652,1,20211202,1855,1865,1845,,,,,,,
16,,1800,202,0,20211201,1830,1835,1800,,,,,,,
17,,1815,8456,15,20211130,1775,1815,1770,,,,,,,
18,,1810,30886,56,20211129,1810,1820,1805,,,,,,,
19,,1795,2639,5,20211126,1760,1795,1760,,,,,,,
20,,1745,7323,13,20211125,1750,1750,1745,,,,,,,
21,,1760,6950,12,20211124,1770,1770,1760,,,,,,,
22,,1775,3042,5,20211123,1765,1775,1755,,,,,,,
23,,1740,6719,12,20211122,1745,1755,1740,,,,,,,
24,,1735,2416,4,20211119,1740,1740,1730,,,,,,,
25,,1745,541,1,20211118,1755,1755,1745,,,,,,,
26,,1750,69,0,20211117,1745,1750,1745,,,,,,,
27,,1755,10170,18,20211116,1760,1760,1745,,,,,,,
28,,1755,12009,21,20211115,1750,1760,1745,,,,,,,
29,,1775,4044,7,20211112,1770,1780,1770,,,,,,,
30,,1780,4105,7,20211111,1790,1790,1780,,,,,,,
31,,1765,9129,16,20211110,1760,1775,1760,,,,,,,
32,,1745,2375,4,20211109,1750,1755,1745,,,,,,,
33,,1760,3222,6,20211108,1755,1765,1755,,,,,,,
34,,1770,3945,7,20211105,1770,1775,1765,,,,,,,
35,,1780,1292,2,20211104,1770,1780,1770,,,,,,,
36,,1805,504,1,20211103,1805,1810,1800,,,,,,,
37,,1810,253,0,20211102,1810,1815,1805,,,,,,,
38,,1810,21767,39,20211101,1800,1815,1795,,,,,,,
39,,1830,3276,6,20211029,1820,1830,1820,,,,,,,
40,,1845,2047,4,20211028,1840,1845,1840,,,,,,,
41,,1825,1454,3,20211027,1820,1830,1820,,,,,,,
42,,1825,10018,18,20211026,1825,1825,1815,,,,,,,
43,,1850,3534,7,20211025,1865,1870,1850,,,,,,,
44,,1870,1513,3,20211022,1870,1870,1865,,,,,,,
45,,1885,2963,6,20211021,1880,1885,1870,,,,,,,
46,,1885,737,1,20211020,1880,1890,1880,,,,,,,
47,,1915,1700,3,20211019,1930,1930,1915,,,,,,,
48,,1960,656,1,20211018,1945,1960,1940,,,,,,,
49,,1950,4115,8,20211015,1970,1970,1950,,,,,,,
50,,2025,420,1,20211014,2040,2040,2025,,,,,,,
51,,2070,100,0,20211013,2070,2070,2070,,,,,,,
52,,2090,1368,3,20211012,2070,2095,2070,,,,,,,
53,,2025,2312,5,20211008,2010,2030,2010,,,,,,,
